season_id,season,full_name,player,position
12,2017-18,André Ayew,André Ayew,3
12,2017-18,Kyle Bartley,Bartley,2
12,2017-18,Sam Clucas,Clucas,3
12,2017-18,Renato Sanches,Sanches,3
12,2017-18,Wilfried Bony,Bony,4
12,2017-18,Joe Rodon,Rodon,2
12,2017-18,Erwin Mulder,Mulder,1
12,2017-18,Connor Roberts,Roberts,2
12,2017-18,Fernando Llorente,Llorente,4
12,2017-18,Hugo Lloris,Lloris,1
12,2017-18,Michel Vorm,Vorm,1
12,2017-18,Toby Alderweireld,Alderweireld,2
12,2017-18,Danny Rose,Rose,2
12,2017-18,Jan Vertonghen,Vertonghen,2
12,2017-18,Ben Davies,Davies,2
12,2017-18,Kieran Trippier,Trippier,2
12,2017-18,Eric Dier,Dier,3
12,2017-18,Mousa Dembélé,Dembélé,3
12,2017-18,Erik Lamela,Lamela,3
12,2017-18,Christian Eriksen,Eriksen,3
12,2017-18,Bamidele Alli,Alli,3
12,2017-18,Victor Wanyama,Wanyama,3
12,2017-18,Heung-Min Son,Son,3
12,2017-18,Harry Winks,Winks,3
12,2017-18,Moussa Sissoko,Sissoko,3
12,2017-18,Harry Kane,Kane,4
12,2017-18,Vincent Janssen,Janssen,4
12,2017-18,Kyle Walker-Peters,Walker-Peters,2
12,2017-18,Cameron Carter-Vickers,Carter-Vickers,2
12,2017-18,Davinson Sánchez,Sánchez,2
12,2017-18,Tashan Oakley-Boothe,Oakley-Boothe,3
12,2017-18,Serge Aurier,Aurier,2
12,2017-18,Juan Foyth,Foyth,2
12,2017-18,Paulo Gazzaniga,Gazzaniga,1
12,2017-18,Alfie Whiteman,Whiteman,1
12,2017-18,Lucas Rodrigues Moura da Silva,Lucas Moura,3
12,2017-18,Kazaiah Sterling,Sterling,4
12,2017-18,Andre Gray,Gray,4
12,2017-18,Nathaniel Chalobah,Chalobah,3
12,2017-18,Molla Wagué,Wagué,2
12,2017-18,Costel Pantilimon,Pantilimon,1
12,2017-18,Heurelho Gomes,Gomes,1
12,2017-18,Younes Kaboul,Kaboul,2
12,2017-18,Craig Cathcart,Cathcart,2
12,2017-18,Sebastian Prödl,Prödl,2
12,2017-18,José Holebas,Holebas,2
12,2017-18,Miguel Britos,Britos,2
12,2017-18,Christian Kabasele,Kabasele,2
12,2017-18,Daryl Janmaat,Janmaat,2
12,2017-18,Adrian Mariappa,Mariappa,2
12,2017-18,Brandon Mason,Mason,2
12,2017-18,Francisco Femenía Far,Kiko Femenía,2
12,2017-18,Tom Cleverley,Cleverley,3
12,2017-18,Etienne Capoue,Capoue,3
12,2017-18,Valon Behrami,Behrami,3
12,2017-18,Steven Berghuis,Berghuis,3
12,2017-18,Nordin Amrabat,Amrabat,3
12,2017-18,Isaac Success,Success,3
12,2017-18,Abdoulaye Doucouré,Doucouré,3
12,2017-18,Roberto Pereyra,Pereyra,3
12,2017-18,Will Hughes,Hughes,3
12,2017-18,Troy Deeney,Deeney,4
12,2017-18,Stefano Okaka,Okaka,4
12,2017-18,Mauro Zárate,Zárate,4
12,2017-18,Ben Watson,Watson,3
12,2017-18,Jerome Sinclair,Sinclair,4
12,2017-18,Richarlison de Andrade,Richarlison,3
12,2017-18,André Carrillo,Carrillo,3
12,2017-18,Orestis Karnezis,Karnezis,1
12,2017-18,Marvin Zeegelaar,Zeegelaar,2
12,2017-18,Michael Folivi,Folivi,4
12,2017-18,Daniel Bachmann,Bachmann,1
12,2017-18,Gerard Deulofeu,Deulofeu,3
12,2017-18,Carl Stewart,Stewart,3
12,2017-18,Dodi Lukebakio,Lukebakio,3
12,2017-18,Didier Ndong,Ndong,3
12,2017-18,Joy Mukena,Mukena,2
12,2017-18,Kieran Gibbs,Gibbs,2
12,2017-18,Gareth Barry,Barry,3
12,2017-18,Daniel Sturridge,Sturridge,4
12,2017-18,Boaz Myhill,Myhill,1
12,2017-18,Ben Foster,Foster,1
12,2017-18,Allan-Roméo Nyom,Nyom,2
12,2017-18,Jonny Evans,Evans,2
12,2017-18,Craig Dawson,Dawson,2
12,2017-18,Gareth McAuley,McAuley,2
12,2017-18,Jake Livermore,Livermore,3
12,2017-18,Nacer Chadli,Chadli,3
12,2017-18,James Morrison,Morrison,3
12,2017-18,Claudio Yacob,Yacob,3
12,2017-18,James McClean,McClean,3
12,2017-18,Jonathan Leko,Leko,3
12,2017-18,Matt Phillips,Phillips,3
12,2017-18,Sam Field,Field,3
12,2017-18,Chris Brunt,Brunt,3
12,2017-18,Salomón Rondón,Rondón,4
12,2017-18,Hal Robson-Kanu,Robson-Kanu,4
12,2017-18,Jay Rodriguez,Rodriguez,4
12,2017-18,Ahmed El-Sayed Hegazi,Hegazi,2
12,2017-18,Rekeem Harper,Harper,3
12,2017-18,Kane Wilson,Wilson,2
12,2017-18,Oliver Burke,Burke,3
12,2017-18,Grzegorz Krychowiak,Krychowiak,3
12,2017-18,Alex Palmer,Palmer,1
12,2017-18,Max Melbourne,Melbourne,2
12,2017-18,Rayhaan Tulloch,Tulloch,4
12,2017-18,Nathan Ferguson,Ferguson,2
12,2017-18,Ali Gabr,Gabr,2
12,2017-18,Kyle Jameson,Jameson,2
12,2017-18,Marko Arnautovic,Arnautovic,3
12,2017-18,Adrián San Miguel del Castillo,Adrián,1
12,2017-18,Darren Randolph,Randolph,1
12,2017-18,Jose Fonte,Fonte,2
12,2017-18,James Collins,Collins,2
12,2017-18,Winston Reid,Reid,2
12,2017-18,Aaron Cresswell,Cresswell,2
12,2017-18,Angelo Ogbonna,Ogbonna,2
12,2017-18,Sam Byram,Byram,2
12,2017-18,Arthur Masuaku,Masuaku,2
12,2017-18,Pablo Zabaleta,Zabaleta,2
12,2017-18,Robert Snodgrass,Snodgrass,3
12,2017-18,Mark Noble,Noble,3
12,2017-18,Cheikhou Kouyaté,Kouyaté,3
12,2017-18,Pedro Obiang,Obiang,3
12,2017-18,Manuel Lanzini,Lanzini,3
12,2017-18,Michail Antonio,Antonio,3
12,2017-18,Sofiane Feghouli,Feghouli,3
12,2017-18,Edimilson Fernandes,Fernandes,3
12,2017-18,Andy Carroll,Carroll,4
12,2017-18,Diafra Sakho,Sakho,4
12,2017-18,Ashley Fletcher,Fletcher,4
12,2017-18,Enner Valencia,Valencia,4
12,2017-18,Joe Hart,Hart,1
12,2017-18,Javier Hernández Balcázar,Chicharito,4
12,2017-18,Declan Rice,Rice,2
12,2017-18,Sead Haksabanovic,Haksabanovic,3
12,2017-18,Antonio Martinez Lopez,Martínez,4
12,2017-18,Domingos Quina,Quina,3
12,2017-18,Ben Johnson,Johnson,3
12,2017-18,Nathan Trott,Trott,1
12,2017-18,Moses Makasi,Makasi,3
12,2017-18,Reece Burke,Burke,2
12,2017-18,Josh Cullen,Cullen,3
12,2017-18,João Mário Naval Costa Eduardo,João Mário,3
12,2017-18,Reece Oxford,Oxford,2
12,2017-18,Jordan Hugill,Hugill,4
12,2017-18,Patrice Evra,Evra,2
12,2017-18,Marcus Browne,Browne,3
12,2017-18,Josh Pask,Pask,2
12,2017-18,Grady Diangana,Diangana,3
13,2018-19,Petr Cech,Cech,1
13,2018-19,Bernd Leno,Leno,1
13,2018-19,Laurent Koscielny,Koscielny,2
13,2018-19,Héctor Bellerín,Bellerín,2
13,2018-19,Nacho Monreal,Monreal,2
13,2018-19,Rob Holding,Holding,2
13,2018-19,Shkodran Mustafi,Mustafi,2
13,2018-19,Sead Kolasinac,Kolasinac,2
13,2018-19,Konstantinos Mavropanos,Mavropanos,2
13,2018-19,Stephan Lichtsteiner,Lichtsteiner,2
13,2018-19,Sokratis Papastathopoulos,Sokratis,2
13,2018-19,Mesut Özil,Özil,3
13,2018-19,Aaron Ramsey,Ramsey,3
13,2018-19,Alex Iwobi,Iwobi,3
13,2018-19,Mohamed Elneny,Elneny,3
13,2018-19,Granit Xhaka,Xhaka,3
13,2018-19,Henrikh Mkhitaryan,Mkhitaryan,3
13,2018-19,Reiss Nelson,Nelson,3
13,2018-19,Ainsley Maitland-Niles,Maitland-Niles,3
13,2018-19,Danny Welbeck,Welbeck,4
13,2018-19,Alexandre Lacazette,Lacazette,4
13,2018-19,Pierre-Emerick Aubameyang,Aubameyang,4
13,2018-19,Lucas Torreira,Torreira,3
13,2018-19,Matteo Guendouzi,Guendouzi,3
13,2018-19,Emiliano Martínez,Martínez,1
13,2018-19,Emile Smith-Rowe,Smith-Rowe,3
13,2018-19,Zech Medley,Medley,2
13,2018-19,Edward Nketiah,Nketiah,4
13,2018-19,Bukayo Saka,Saka,3
13,2018-19,Joseph Willock,Willock,3
13,2018-19,Carl Jenkinson,Jenkinson,2
13,2018-19,Denis Suárez,Suárez,3
13,2018-19,Asmir Begovic,Begovic,1
13,2018-19,Artur Boruc,Boruc,1
13,2018-19,Simon Francis,Francis,2
13,2018-19,Steve Cook,Steve Cook,2
13,2018-19,Charlie Daniels,Daniels,2
13,2018-19,Adam Smith,Adam Smith,2
13,2018-19,Tyrone Mings,Mings,2
13,2018-19,Nathan Aké,Aké,2
13,2018-19,Jack Simpson,Simpson,2
13,2018-19,Marc Pugh,Pugh,3
13,2018-19,Andrew Surman,Surman,3
13,2018-19,Junior Stanislas,Stanislas,3
13,2018-19,Dan Gosling,Gosling,3
13,2018-19,Jordon Ibe,Ibe,3
13,2018-19,Lewis Cook,Lewis Cook,3
13,2018-19,Ryan Fraser,Fraser,3
13,2018-19,Emerson Hyndman,Hyndman,3
13,2018-19,David Brooks,Brooks,3
13,2018-19,Callum Wilson,Wilson,4
13,2018-19,Lys Mousset,Mousset,4
13,2018-19,Joshua King,King,4
13,2018-19,Jermain Defoe,Defoe,4
13,2018-19,Nathaniel Clyne,Clyne,2
13,2018-19,Dominic Solanke,Solanke,4
13,2018-19,Diego Rico,Rico,2
13,2018-19,Jefferson Lerma,Lerma,3
13,2018-19,Chris Mepham,Mepham,2
13,2018-19,Sam Surridge,Surridge,4
13,2018-19,Kyle Taylor,Taylor,3
13,2018-19,Nnamdi Ofoborh,Ofoborh,3
13,2018-19,Mark Travers,Travers,1
13,2018-19,Matt Butcher,Butcher,3
13,2018-19,Mathew Ryan,Ryan,1
13,2018-19,Lewis Dunk,Dunk,2
13,2018-19,Shane Duffy,Duffy,2
13,2018-19,Bruno Saltor Grau,Bruno,2
13,2018-19,Gaëtan Bong,Bong,2
13,2018-19,Markus Suttner,Suttner,2
13,2018-19,Ezequiel Schelotto,Schelotto,2
13,2018-19,Leon Balogun,Balogun,2
13,2018-19,Anthony Knockaert,Knockaert,3
13,2018-19,Dale Stephens,Stephens,3
13,2018-19,Beram Kayal,Kayal,3
13,2018-19,Solomon March,March,3
13,2018-19,Pascal Groß,Groß,3
13,2018-19,Davy Pröpper,Pröpper,3
13,2018-19,José Heriberto Izquierdo Mena,Izquierdo,3
13,2018-19,Glenn Murray,Murray,4
13,2018-19,Tomer Hemed,Hemed,4
13,2018-19,Sam Baldock,Baldock,4
13,2018-19,Jürgen Locadia,Locadia,4
13,2018-19,Florin Andone,Andone,4
13,2018-19,David Button,Button,1
13,2018-19,Jason Steele,Steele,1
13,2018-19,Bernardo Fernandes da Silva Junior,Bernardo,2
13,2018-19,Yves Bissouma,Bissouma,3
13,2018-19,Alireza Jahanbakhsh,Jahanbakhsh,3
13,2018-19,Martín Montoya,Montoya,2
13,2018-19,Viktor Gyokeres,Gyokeres,4
13,2018-19,Ben White,White,2
13,2018-19,Max Sanders,Sanders,3
13,2018-19,Dan Burn,Burn,2
13,2018-19,Jayson Molumby,Molumby,3
13,2018-19,Tom Heaton,Heaton,1
13,2018-19,Nick Pope,Pope,1
13,2018-19,Matthew Lowton,Lowton,2
13,2018-19,Ben Mee,Mee,2
13,2018-19,Stephen Ward,Ward,2
13,2018-19,James Tarkowski,Tarkowski,2
13,2018-19,Kevin Long,Long,2
13,2018-19,Charlie Taylor,Taylor,2
13,2018-19,Phil Bardsley,Bardsley,2
13,2018-19,Johann Berg Gudmundsson,Gudmundsson,3
13,2018-19,Steven Defour,Defour,3
13,2018-19,Jeff Hendrick,Hendrick,3
13,2018-19,Robbie Brady,Brady,3
13,2018-19,Ashley Westwood,Westwood,3
13,2018-19,Jonathan Walters,Walters,3
13,2018-19,Jack Cork,Cork,3
13,2018-19,Aaron Lennon,Lennon,3
13,2018-19,Sam Vokes,Vokes,4
13,2018-19,Ashley Barnes,Barnes,4
13,2018-19,Nahki Wells,Wells,4
13,2018-19,Chris Wood,Wood,4
13,2018-19,Anders Lindegaard,Lindegaard,1
13,2018-19,Joe Hart,Hart,1
13,2018-19,Ben Gibson,Gibson,2
13,2018-19,Matej Vydra,Vydra,4
13,2018-19,Dwight McNeil,McNeil,3
13,2018-19,Abd-Al-Ali Morakinyo Olaposi Koiki,Koiki,2
13,2018-19,Josh Benson,Benson,3
13,2018-19,Peter Crouch,Crouch,4
13,2018-19,Anthony Driscoll-Glennon,Driscoll-Glennon,2
13,2018-19,Harry Arter,Arter,3
13,2018-19,Neil Etheridge,Etheridge,1
13,2018-19,Alex Smithies,Smithies,1
13,2018-19,Sean Morrison,Morrison,2
13,2018-19,Sol Bamba,Bamba,2
13,2018-19,Bruno Ecuele Manga,Ecuele Manga,2
13,2018-19,Matthew Connolly,Connolly,2
13,2018-19,Joe Bennett,Bennett,2
13,2018-19,Lee Peltier,Peltier,2
13,2018-19,Ashley Darel Jazz Richards,Jazz Richards,2
13,2018-19,Greg Halford,Halford,2
13,2018-19,Joe Ralls,Ralls,3
13,2018-19,David Junior Hoilett,Hoilett,3
13,2018-19,Nathaniel Mendez-Laing,Mendez-Laing,3
13,2018-19,Callum Paterson,Paterson,3
13,2018-19,Aron Gunnarsson,Gunnarsson,3
13,2018-19,Anthony Pilkington,Pilkington,3
13,2018-19,Loïc Damour,Damour,3
13,2018-19,Danny Ward,Ward,3
13,2018-19,Josh Murphy,Murphy,3
13,2018-19,Kenneth Zohore,Zohore,4
13,2018-19,Omar Bogle,Bogle,4
13,2018-19,Gary Madine,Madine,4
13,2018-19,Bobby Reid,Reid,4
13,2018-19,Oumar Niasse,Niasse,4
13,2018-19,Greg Cunninghamm,Cunningham,2
13,2018-19,Víctor Camarasa,Camarasa,3
13,2018-19,Kadeem Harris,Harris,3
13,2018-19,Brian Murphy,Brian Murphy,1
13,2018-19,Rhys Healey,Healey,4
13,2018-19,Leandro Bacuna,Bacuna,2
13,2018-19,Thibaut Courtois,Courtois,1
13,2018-19,Willy Caballero,Caballero,1
13,2018-19,César Azpilicueta,Azpilicueta,2
13,2018-19,Gary Cahill,Cahill,2
13,2018-19,Marcos Alonso,Alonso,2
13,2018-19,David Luiz Moreira Marinho,David Luiz,2
13,2018-19,Victor Moses,Moses,2
13,2018-19,Antonio Rüdiger,Rüdiger,2
13,2018-19,Andreas Christensen,Christensen,2
13,2018-19,Davide Zappacosta,Zappacosta,2
13,2018-19,Emerson Palmieri dos Santos,Emerson,2
13,2018-19,Eden Hazard,Hazard,3
13,2018-19,Cesc Fàbregas,Fàbregas,3
13,2018-19,Willian Borges Da Silva,Willian,3
13,2018-19,Pedro Rodríguez Ledesma,Pedro,3
13,2018-19,N'Golo Kanté,Kanté,3
13,2018-19,Ross Barkley,Barkley,3
13,2018-19,Daniel Drinkwater,Drinkwater,3
13,2018-19,Tiemoué Bakayoko,Bakayoko,3
13,2018-19,Ethan Ampadu,Ampadu,3
13,2018-19,Callum Hudson-Odoi,Hudson-Odoi,3
13,2018-19,Ruben Loftus-Cheek,Loftus-Cheek,3
13,2018-19,Olivier Giroud,Giroud,4
13,2018-19,Álvaro Morata,Morata,4
13,2018-19,Jorge Luiz Frello Filho,Jorginho,3
13,2018-19,Tammy Abraham,Abraham,4
13,2018-19,Kepa Arrizabalaga,Kepa,1
13,2018-19,Mateo Kovacic,Kovacic,3
13,2018-19,Gonzalo Higuaín,Higuaín,4
13,2018-19,Addji Keaninkin Marc-Israel Guehi,Guehi,2
13,2018-19,Wayne Hennessey,Hennessey,1
13,2018-19,Julian Speroni,Speroni,1
13,2018-19,Vicente Guaita,Guaita,1
13,2018-19,James Tomkins,Tomkins,2
13,2018-19,Scott Dann,Dann,2
13,2018-19,Martin Kelly,Kelly,2
13,2018-19,Jeffrey Schlupp,Schlupp,2
13,2018-19,Patrick van Aanholt,van Aanholt,2
13,2018-19,Mamadou Sakho,Sakho,2
13,2018-19,Jairo Riedewald,Riedewald,2
13,2018-19,Aaron Wan-Bissaka,Wan-Bissaka,2
13,2018-19,James McArthur,McArthur,3
13,2018-19,Bakary Sako,Sako,3
13,2018-19,Andros Townsend,Townsend,3
13,2018-19,Luka Milivojevic,Milivojevic,3
13,2018-19,Wilfried Zaha,Zaha,4
13,2018-19,Christian Benteke,Benteke,4
13,2018-19,Alexander Sørloth,Sørloth,4
13,2018-19,Cheikhou Kouyaté,Kouyaté,3
13,2018-19,Joel Ward,Ward,2
13,2018-19,Jaroslaw Jach,Jach,2
13,2018-19,Pape Souaré,Souaré,2
13,2018-19,Connor Wickham,Wickham,4
13,2018-19,Sullay Kaikai,Kaikai,3
13,2018-19,Max Meyer,Meyer,3
13,2018-19,Jordan Ayew,Ayew,4
13,2018-19,Joe Tupper,Tupper,1
13,2018-19,Lucas Perri,Perri,1
13,2018-19,Michy Batshuayi,Batshuayi,4
13,2018-19,Sam Woods,Woods,2
13,2018-19,Luke Dreher,Dreher,3
13,2018-19,Nikola Tavares,Tavares,2
13,2018-19,Jordan Pickford,Pickford,1
13,2018-19,Maarten Stekelenburg,Stekelenburg,1
13,2018-19,Leighton Baines,Baines,2
13,2018-19,Seamus Coleman,Coleman,2
13,2018-19,Phil Jagielka,Jagielka,2
13,2018-19,Ashley Williams,Williams,2
13,2018-19,Mason Holgate,Holgate,2
13,2018-19,Jonjoe Kenny,Kenny,2
13,2018-19,Michael Keane,Keane,2
13,2018-19,Cuco Martina,Martina,2
13,2018-19,Theo Walcott,Walcott,3
13,2018-19,Yannick Bolasie,Bolasie,3
13,2018-19,James McCarthy,McCarthy,3
13,2018-19,Morgan Schneiderlin,Schneiderlin,3
13,2018-19,Idrissa Gueye,Gueye,3
13,2018-19,Tom Davies,Davies,3
13,2018-19,Ademola Lookman,Lookman,3
13,2018-19,Davy Klaassen,Klaassen,3
13,2018-19,Gylfi Sigurdsson,Sigurdsson,3
13,2018-19,Nikola Vlasic,Vlasic,3
13,2018-19,Beni Baningime,Baningime,3
13,2018-19,Dominic Calvert-Lewin,Calvert-Lewin,4
13,2018-19,Cenk Tosun,Tosun,4
13,2018-19,Richarlison de Andrade,Richarlison,3
13,2018-19,Kevin Mirallas,Mirallas,3
13,2018-19,Sandro Ramírez,Sandro,4
13,2018-19,Lucas Digne,Digne,2
13,2018-19,Yerry Mina,Mina,2
13,2018-19,Bernard Anício Caldeira Duarte,Bernard,3
13,2018-19,André Filipe Tavares Gomes,André Gomes,3
13,2018-19,Kurt Zouma,Zouma,2
13,2018-19,Kieran Dowell,Dowell,3
13,2018-19,Tyias Browning,Browning,2
13,2018-19,Calum Chambers,Chambers,2
13,2018-19,Marcus Bettinelli,Bettinelli,1
13,2018-19,Tim Ream,Ream,2
13,2018-19,Denis Odoi,Odoi,2
13,2018-19,Tom Cairney,Cairney,3
13,2018-19,Kevin McDonald,McDonald,3
13,2018-19,Ryan Sessegnon,Sessegnon,3
13,2018-19,Stefan Johansen,Johansen,3
13,2018-19,Floyd Ayité,Ayité,3
13,2018-19,Neeskens Kebano,Kebano,3
13,2018-19,Rui Pedro da Rocha Fonte,Fonte,3
13,2018-19,Aboubakar Kamara,Kamara,4
13,2018-19,Maxime Le Marchand,Le Marchand,2
13,2018-19,Jean Michael Seri,Seri,3
13,2018-19,Cyrus Christie,Christie,2
13,2018-19,Fabricio Agosto Ramírez,Fabri,1
13,2018-19,André Schürrle,Schürrle,3
13,2018-19,Aleksandar Mitrovic,Mitrovic,4
13,2018-19,Alfie Mawson,Mawson,2
13,2018-19,Sergio Rico,Rico,1
13,2018-19,Joe Bryan,Bryan,2
13,2018-19,Timothy Fosu-Mensah,Fosu-Mensah,2
13,2018-19,André-Frank Zambo Anguissa,Zambo Anguissa,3
13,2018-19,Luciano Vietto,Vietto,4
13,2018-19,Ibrahima Cissé,Cissé,3
13,2018-19,Zeze Steven Sessegnon,Steven Sessegnon,2
13,2018-19,Ryan Babel,Babel,3
13,2018-19,Håvard Nordtveit,Nordtveit,2
13,2018-19,Lazar Markovic,Markovic,3
13,2018-19,Harvey Elliott,Elliott,3
13,2018-19,Luca De La Torre,De La Torre,3
13,2018-19,Jason Puncheon,Puncheon,3
13,2018-19,Ben Hamer,Hamer,1
13,2018-19,Jonas Lössl,Lössl,1
13,2018-19,Christopher Schindler,Schindler,2
13,2018-19,Chris Löwe,Löwe,2
13,2018-19,Tommy Smith,Smith,2
13,2018-19,Mathias Jorgensen,Zanka,2
13,2018-19,Scott Malone,Malone,2
13,2018-19,Florent Hadergjonaj,Hadergjonaj,2
13,2018-19,Terence Kongolo,Kongolo,2
13,2018-19,Aaron Mooy,Mooy,3
13,2018-19,Rajiv van La Parra,van La Parra,3
13,2018-19,Jonathan Hogg,Hogg,3
13,2018-19,Philip Billing,Billing,3
13,2018-19,Tom Ince,Ince,3
13,2018-19,Danny Williams,Williams,3
13,2018-19,Abdelhamid Sabiri,Sabiri,3
13,2018-19,Alex Pritchard,Pritchard,3
13,2018-19,Ramadan Sobhi,Sobhi,3
13,2018-19,Juninho Bacuna,Bacuna,3
13,2018-19,Collin Quaner,Quaner,4
13,2018-19,Laurent Depoitre,Depoitre,4
13,2018-19,Steve Mounie,Mounie,4
13,2018-19,Elias Kachunga,Kachunga,4
13,2018-19,Erik Durm,Durm,2
13,2018-19,Adama Diakhaby,Diakhaby,3
13,2018-19,Isaac Mbenza,Mbenza,3
13,2018-19,Jon Gorenc Stankovic,Stankovic,2
13,2018-19,Ryan Schofield,Schofield,1
13,2018-19,Karlan Grant,Grant,4
13,2018-19,Joel Coleman,Coleman,1
13,2018-19,Demeaco Duhaney,Duhaney,2
13,2018-19,Matthew Daly,Daly,3
13,2018-19,Aaron Rowe,Rowe,3
13,2018-19,Kasper Schmeichel,Schmeichel,1
13,2018-19,Eldin Jakupovic,Jakupovic,1
13,2018-19,Wes Morgan,Morgan,2
13,2018-19,Christian Fuchs,Fuchs,2
13,2018-19,Danny Simpson,Simpson,2
13,2018-19,Yohan Benalouane,Benalouane,2
13,2018-19,Benjamin Chilwell,Chilwell,2
13,2018-19,Harry Maguire,Maguire,2
13,2018-19,Ricardo Domingos Barbosa Pereira,Pereira,2
13,2018-19,Jonny Evans,Evans,2
13,2018-19,Marc Albrighton,Albrighton,3
13,2018-19,Demarai Gray,Gray,3
13,2018-19,Daniel Amartey,Amartey,3
13,2018-19,Wilfred Ndidi,Ndidi,3
13,2018-19,Vicente Iborra,Iborra,3
13,2018-19,Matty James,James,3
13,2018-19,Hamza Choudhury,Choudhury,3
13,2018-19,Adrien Sebastian Perruchet Silva,Silva,3
13,2018-19,Fousseni Diabaté,Diabaté,3
13,2018-19,James Maddison,Maddison,3
13,2018-19,Jamie Vardy,Vardy,4
13,2018-19,Shinji Okazaki,Okazaki,4
13,2018-19,Kelechi Iheanacho,Iheanacho,4
13,2018-19,Danny Ward,Ward,1
13,2018-19,Rachid Ghezzal,Ghezzal,3
13,2018-19,Filip Benkovic,Benkovic,2
13,2018-19,Çaglar Söyüncü,Söyüncü,2
13,2018-19,Nampalys Mendy,Mendy,3
13,2018-19,Josh Knight,Knight,2
13,2018-19,Harvey Barnes,Barnes,3
13,2018-19,Youri Tielemans,Tielemans,3
13,2018-19,Simon Mignolet,Mignolet,1
13,2018-19,Loris Karius,Karius,1
13,2018-19,Dejan Lovren,Lovren,2
13,2018-19,Alberto Moreno,Moreno,2
13,2018-19,Joseph Gomez,Gomez,2
13,2018-19,Joel Matip,Matip,2
13,2018-19,Ragnar Klavan,Klavan,2
13,2018-19,Trent Alexander-Arnold,Alexander-Arnold,2
13,2018-19,Virgil van Dijk,van Dijk,2
13,2018-19,Andrew Robertson,Robertson,2
13,2018-19,Alex Oxlade-Chamberlain,Chamberlain,3
13,2018-19,Jordan Henderson,Henderson,3
13,2018-19,Adam Lallana,Lallana,3
13,2018-19,Sadio Mané,Mané,3
13,2018-19,Georginio Wijnaldum,Wijnaldum,3
13,2018-19,Mohamed Salah,Salah,3
13,2018-19,James Milner,Milner,3
13,2018-19,Fabio Henrique Tavares,Fabinho,3
13,2018-19,Naby Keita,Keita,3
13,2018-19,Roberto Firmino,Firmino,4
13,2018-19,Xherdan Shaqiri,Shaqiri,3
13,2018-19,Alisson Ramses Becker,Alisson,1
13,2018-19,Daniel Sturridge,Sturridge,4
13,2018-19,Divock Origi,Origi,4
13,2018-19,Rafael Camacho,Camacho,3
13,2018-19,Curtis Jones,Jones,3
13,2018-19,Riyad Mahrez,Mahrez,3
13,2018-19,Ederson Santana de Moraes,Ederson,1
13,2018-19,Claudio Bravo,Bravo,1
13,2018-19,John Stones,Stones,2
13,2018-19,Vincent Kompany,Kompany,2
13,2018-19,Nicolás Otamendi,Otamendi,2
13,2018-19,Kyle Walker,Walker,2
13,2018-19,Danilo Luiz da Silva,Danilo,2
13,2018-19,Benjamin Mendy,Mendy,2
13,2018-19,Aymeric Laporte,Laporte,2
13,2018-19,Fabian Delph,Delph,2
13,2018-19,Raheem Sterling,Sterling,3
13,2018-19,David Silva,David Silva,3
13,2018-19,Fernando Luiz Rosa,Fernandinho,3
13,2018-19,Kevin De Bruyne,De Bruyne,3
13,2018-19,Ilkay Gündogan,Gündogan,3
13,2018-19,Leroy Sané,Sané,3
13,2018-19,Bernardo Mota Veiga de Carvalho e Silva,Bernardo Silva,3
13,2018-19,Phil Foden,Foden,3
13,2018-19,Brahim Diaz,Diaz,3
13,2018-19,Oleksandr Zinchenko,Zinchenko,3
13,2018-19,Sergio Agüero,Agüero,4
13,2018-19,Gabriel Fernando de Jesus,Jesus,4
13,2018-19,Arijanet Muric,Muric,1
13,2018-19,Philippe Sandler,Sandler,2
13,2018-19,David de Gea,de Gea,1
13,2018-19,Sergio Romero,Romero,1
13,2018-19,Chris Smalling,Smalling,2
13,2018-19,Phil Jones,Jones,2
13,2018-19,Luke Shaw,Shaw,2
13,2018-19,Marcos Rojo,Rojo,2
13,2018-19,Antonio Valencia,Valencia,2
13,2018-19,Matteo Darmian,Darmian,2
13,2018-19,Daley Blind,Blind,2
13,2018-19,Eric Bailly,Bailly,2
13,2018-19,Victor Lindelöf,Lindelöf,2
13,2018-19,Ashley Young,Young,2
13,2018-19,José Diogo Dalot Teixeira,Dalot,2
13,2018-19,Alexis Sánchez,Sánchez,3
13,2018-19,Nemanja Matic,Matic,3
13,2018-19,Juan Mata,Mata,3
13,2018-19,Marouane Fellaini,Fellaini,3
13,2018-19,Ander Herrera,Herrera,3
13,2018-19,Jesse Lingard,Lingard,3
13,2018-19,Anthony Martial,Martial,3
13,2018-19,Paul Pogba,Pogba,3
13,2018-19,Scott McTominay,McTominay,3
13,2018-19,Frederico Rodrigues de Paula Santos,Fred,3
13,2018-19,Marcus Rashford,Rashford,4
13,2018-19,Romelu Lukaku,Lukaku,4
13,2018-19,Andreas Pereira,Pereira,3
13,2018-19,Lee Grant,Grant,1
13,2018-19,Angel Gomes,Gomes,3
13,2018-19,James Garner,Garner,3
13,2018-19,Tahith Chong,Chong,3
13,2018-19,Mason Greenwood,Greenwood,4
13,2018-19,Robert Elliot,Elliot,1
13,2018-19,Karl Darlow,Darlow,1
13,2018-19,Martin Dubravka,Dubravka,1
13,2018-19,DeAndre Yedlin,Yedlin,2
13,2018-19,Ciaran Clark,Clark,2
13,2018-19,Jamaal Lascelles,Lascelles,2
13,2018-19,Paul Dummett,Dummett,2
13,2018-19,Florian Lejeune,Lejeune,2
